Player,Pos,Year,Y,Ridge,RF,SVM,NeuralNet
Warrick Dunn,RB,2007,134.3,131.84870092306295,175.01,131.7620154029154,112.62965
Julius Jones,RB,2006,149.10000000000002,137.3804956597109,127.56,134.7192624509427,125.73412
Jason McAddley,WR,2004,2.8000000000000007,51.92458592843265,32.002,40.26939496293734,32.274853
David Montgomery,RB,2020,235.8,127.91230485016104,112.78399999999998,123.66932056379882,120.590775
Mark Campbell,TE,2006,25.4,33.257925136718896,40.728,22.20727251823206,25.453987
Kevin Faulk,RB,2006,83.4,81.72519414723732,69.89999999999999,72.97439565304668,52.651066
Michael Bennett,RB,2003,65.9,163.7586689429868,179.19999999999985,166.64116354069847,144.23526
Johnny Mundt,TE,2019,4.6,21.154712328470488,8.9405,8.05033747317416,15.0826645
Roy Williams,WR,2011,81.2,85.08355054308775,85.48400000000005,78.52826292666946,85.72496
Patrick Johnson,WR,2002,34.3,41.403654628708864,39.522,28.730699274160244,27.719198
Charles Johnson,WR,2001,24.1,99.2581577141042,80.08600000000001,93.66812334942072,101.59983
Greg Lewis,WR,2010,28.200000000000003,33.92814742863206,18.084000000000003,21.457196199165416,26.043621
Dane Looker,WR,2005,35.2,42.45231689178041,68.14000000000001,30.540668979952223,28.799904
Luke Stocker,TE,2013,7.6,34.31543189323929,31.963999999999984,24.08563835769377,27.091629
Sammy Watkins,WR,2018,93.1,93.99838066799596,86.53000000000002,89.43599399809959,98.72872
Stephen Anderson,TE,2017,52.7,35.22208390243802,27.938,22.530628660082,23.2081
Rod Gardner,WR,2002,182.2,100.14869348053077,84.99000000000002,96.1213681567227,100.56207
Joey Galloway,WR,2010,23.3,49.04166310068457,36.93399999999999,37.02635538577516,30.039042
MarQueis Gray,TE,2014,0.7,24.697119645075038,78.61,11.80307658279986,16.769236
Denard Robinson,WR,2014,102.1,25.54182488508873,28.317999999999994,12.998600396940972,16.068409
Michael Crabtree,WR,2016,188.8,135.8655877262129,106.238,132.57995905591545,126.53481
Logan Thomas,TE,2021,44.6,103.94134230802624,118.29600000000002,98.36719858652884,92.39899
Ashley Lelie,WR,2005,112.4,137.04161454991575,115.30600000000004,141.27860494604306,131.76898
Dawson Knox,TE,2021,137.60000000000002,61.30288635328236,56.06800000000001,51.820876075485344,41.827133
Reuben Droughns,RB,2004,202.1,33.39465120620946,27.898000000000003,21.845024265236795,22.79271
Justin Peelle,TE,2011,2.4000000000000004,29.98295557825935,20.348,19.226863772898867,21.391949
Michael Robinson,WR,2008,31.700000000000003,39.81093777794234,52.89399999999998,27.80321878536949,27.51951
Diontae Johnson,WR,2020,175.8,103.56475007003678,107.214,99.02933281499546,99.14072
Jacob Hester,RB,2012,21.3,37.11261464480819,68.966,24.62939749383593,24.775085
T.J. Graham,WR,2014,16.200000000000003,61.84892950842189,66.476,52.05823206948628,49.131752
Anquan Boldin,WR,2015,135.4,139.1122025741011,126.738,139.3155997156345,128.01663
Cadillac Williams,RB,2011,56.400000000000006,100.2997652236944,88.02799999999998,93.99860095644678,82.79012
Nate Byham,TE,2013,5.300000000000001,24.014967733769254,12.238,11.238250483224732,17.353313
Michael Bush,RB,2012,81.9,160.8680817854252,120.002,160.82937765996616,144.39514
Andre Roberts,WR,2013,80.6,113.66285731151171,130.28199999999995,109.8901032094999,108.08482
Lance Moore,WR,2011,136.7,122.59855751805496,125.71200000000005,115.7750872470174,111.35533
C.J. Uzomah,TE,2021,103.8,74.88599363014359,86.03200000000001,65.46025978159355,53.527794
Jerome Bettis,RB,2002,127.8,115.0825799710521,75.666,112.4950547671084,93.887405
D.K. Metcalf,WR,2020,229.8,122.42589089817348,129.68199999999993,122.45950970512516,118.055695
Kellen Davis,TE,2011,59.6,22.265551349722543,15.472000000000005,9.65101161160962,18.300976
Eddie Lacy,RB,2016,40.8,108.3328359471186,125.262,104.7748135082344,98.12714
Johnny Holton,WR,2018,4.5,47.98430010918318,47.448,36.613541624917495,38.42939
Dwayne Allen,TE,2013,8.5,75.9077555273444,65.142,70.9590910444801,69.815315
Jermichael Finley,TE,2010,46.6,110.08209382406898,101.10400000000004,106.61008021378596,103.84372
Artose Pinner,RB,2007,4.6000000000000005,44.79810764360781,60.71,33.3487461331605,28.524097
Kendall Hunter,RB,2014,0.2,57.738028559541455,64.148,47.24224604324564,34.703102
Clinton Portis,RB,2003,287.5,214.82728901697004,203.846,218.0393571411128,190.8033
Kevin Smith,RB,2013,5.8,45.29773945275455,63.99399999999999,33.82518647409279,27.275288
Tyrell Williams,WR,2020,2.4000000000000004,100.42271742526182,99.448,97.9976389832232,99.45014
Andrew Quarless,TE,2015,5.1,56.09011210057228,58.42799999999999,47.61681852575627,39.134117
Dwayne Carswell,TE,2003,14.3,40.27877948038668,40.966,29.82367667161619,27.22018
Bryan Gilmore,WR,2003,41.3,22.935498503777097,19.37,9.637199696700227,17.455862
Todd Heap,TE,2010,107.9,89.45025023809823,105.53199999999995,85.47766131519302,84.278114
Jerome Pathon,WR,2004,79.1,85.32440393851945,81.43400000000001,79.60970894881011,78.91212
Jeremy Sprinkle,TE,2018,12.6,21.027079353184703,4.829999999999998,9.01861172759591,15.493334
Jeff Robinson,TE,2004,13.2,25.205476210081287,20.076000000000004,12.092765497073728,16.70157
Gerald Everett,TE,2021,93.8,69.42629443372749,51.58000000000001,60.43690223290902,50.853718
Ruvell Martin,WR,2007,54.2,64.16667851675942,68.214,55.46633344446763,43.997616
Larry Fitzgerald,WR,2014,119.9,139.37545447129042,146.26599999999996,136.91691021185358,129.28027
Dwayne Washington,RB,2020,1.5,25.74089780747724,19.112000000000013,13.057645299842775,17.1989
DeAndrew White,WR,2016,0.9000000000000004,26.44832068594221,16.213999999999995,13.604925303853946,18.52084
Derek Carrier,TE,2019,26.0,28.82139893637013,29.998,16.045530159568365,21.975822
Clarence Moore,WR,2006,7.1,37.86638288660595,42.69199999999999,25.19226202005793,25.43593
Darrell Daniels,TE,2018,0.9,22.67523936539395,21.891999999999992,9.52296597317045,17.085987
Kevin Smith,RB,2012,38.3,100.3139700433648,90.65000000000002,92.43010622979904,85.22465
Anquan Boldin,WR,2004,94.6,181.68717636518693,157.20399999999995,186.29089511121535,166.11177
Golden Tate,WR,2020,68.30000000000001,123.07603337995197,126.36000000000006,119.62977232594372,113.07962
Tandon Doss,WR,2013,38.0,36.76856741382642,33.00599999999999,24.012595712113693,28.146187
Ben Hartsock,TE,2009,6.7,17.020255895431553,24.097999999999992,6.128429989162726,16.125038
Khari Lee,TE,2016,1.0,16.477642111594854,4.779999999999998,4.770966177817002,13.616754
Darren McFadden,RB,2011,114.3,189.8239187046216,185.422,192.68736653073063,160.18454
A.J. Green,WR,2017,189.3,165.57032094035935,144.34600000000003,168.64269354925193,149.87
Ronald Curry,WR,2004,126.60000000000002,23.14791629196961,41.15999999999998,9.951920997847305,18.031368
Desmond Clark,TE,2002,5.2,94.85150986299452,108.474,87.25033691913254,88.81765
Donte' Stallworth,WR,2011,54.00000000000001,36.99182969597721,51.38800000000001,24.26601580569634,31.212244
Julius Thomas,TE,2015,98.5,100.99386267845334,123.224,95.04255351097856,99.741264
James O'Shaughnessy,TE,2016,27.9,35.38540731249492,33.6,23.875200618263648,26.29049
Bubba Franks,TE,2006,31.700000000000003,52.45256102382139,60.522000000000006,42.0969991049885,34.532677
Mike Wallace,WR,2011,207.0,162.3772534156151,153.024,170.92666403855415,156.52884
Calvin Ridley,WR,2020,234.5,139.12848494632672,147.208,139.4428542046032,131.8513
Eddie Lacy,RB,2014,249.6,164.53846561683258,122.89599999999996,164.7663015978175,154.2465
David Boston,WR,2004,10.0,134.7123106573831,146.17400000000006,133.54805795100526,128.54323
Kyle Rudolph,TE,2021,44.7,59.48405257614924,51.23,53.00229228943243,39.52869
Derrick Henry,RB,2020,319.6,195.89561978768785,204.338,198.45253668956693,174.37738
Gijon Robinson,TE,2010,8.7,22.926497933624127,11.527999999999995,11.717081924451309,19.096285
Lex Hilliard,RB,2010,0.8,53.30546132897803,79.52600000000001,42.00327997549746,32.781975
Clyde Edwards-Helaire,RB,2021,106.1,129.85685569281657,97.896,127.13030015490035,117.77285
Marques Colston,WR,2007,233.2,151.4692287364974,152.19799999999998,152.20144270385254,137.08257
Jack Doyle,TE,2015,19.2,38.97793342842029,35.234,26.1684465014161,26.138344
Mark Jones,WR,2009,1.4,23.568780294043226,17.302,10.47435690236552,18.894192
Ahman Green,RB,2001,285.1,207.575023633331,241.098,208.46409922451087,182.12178
Malcom Floyd,WR,2015,87.1,113.66687804492165,94.612,113.43326441358114,110.18087
Cedric Peerman,RB,2011,1.5,22.490712864763204,26.456,9.275306671294288,16.714392
Johnnie Morton,WR,2005,39.3,121.03035978029902,122.81000000000004,120.96849375079836,114.1818
Peyton Hillis,RB,2014,25.200000000000003,66.8402774663588,85.61599999999997,56.18245380838563,40.05546
Markus Wheaton,WR,2014,104.8,28.762084709771813,17.101999999999993,15.76789836150428,21.557758
Ronnie Hillman,RB,2013,41.7,59.449529423335306,68.51400000000001,48.43516498359939,40.249123
Laurent Robinson,WR,2008,7.7,71.37092393999608,76.39799999999997,60.85485980414863,63.305416
Malcom Floyd,WR,2009,106.1,83.02592709500513,64.756,76.58368572842787,72.84847
Lee Mays,WR,2004,18.200000000000003,22.22078993058279,23.722,9.094740982274764,16.303993
Rishard Matthews,WR,2017,129.7,135.89635225738175,97.452,134.5203013533582,127.24725
Alvin Kamara,RB,2020,334.3,166.11463688407588,212.35,162.72757564508726,139.66002
Corey Coleman,WR,2017,54.0,85.13316751185748,93.074,76.85765269109032,78.38284
Lance Kendricks,TE,2019,6.5,40.76359679175663,35.01,29.228589894999654,27.604866
Jason Hill,WR,2008,57.2,22.184807819570292,31.90200000000001,9.026975380514656,15.729054
Tai Streets,WR,2002,139.60000000000002,60.04970261904247,64.53,49.22768570523124,45.66637
C.J. Anderson,RB,2016,94.5,109.62743017494287,123.218,103.50840798869405,99.95916
Courtland Sutton,WR,2020,8.100000000000001,145.21173844703628,142.00199999999998,147.12453921483197,134.06865
Dalvin Cook,RB,2019,261.9,118.72314715638524,102.47599999999998,114.45241856746576,105.197044
Javon Walker,WR,2006,209.2,57.320594421179536,42.316,45.75354410217553,39.239754
Arian Foster,RB,2013,95.5,193.8365787525377,170.838,194.45080303201013,180.41423
Joel Dreessen,TE,2008,11.2,31.04064569277387,21.552000000000003,17.98790429623149,23.860044
Percy Harvin,WR,2016,2.7,80.90288917210759,100.818,72.21167114105954,61.98242
Rhett Ellison,TE,2018,45.7,42.446722223173005,52.56599999999996,34.07801571390284,30.996561
Seth Devalve,TE,2019,20.0,28.706462321939163,20.141999999999992,16.95700265375696,22.777288
Sam Hurd,WR,2007,46.900000000000006,27.47826357310912,23.32,14.721358420281476,23.247173
Donald Lee,TE,2006,20.0,58.54136857608746,54.702,47.53257952283647,37.12305
DeAndre Hopkins,WR,2017,261.8,127.21907309909903,116.24599999999998,124.21077285604244,114.19137
Ahmad Bradshaw,RB,2011,173.60000000000002,168.73172621731703,235.27599999999995,168.59065325245513,148.29135
Martavis Bryant,WR,2018,36.4,93.92108362698612,106.17,87.4437271836245,85.99917
Dwayne Harris,WR,2017,4.199999999999999,22.997007760511508,25.33226666666665,10.047544875935529,17.432262
Mike Goodson,RB,2011,0.9,100.01562697412182,97.916,91.79942527920424,87.224365
Tyler Kroft,TE,2021,31.3,42.767247614805584,45.38,31.0531646289231,31.352205
Dwayne Bowe,WR,2015,7.800000000000001,98.80491075378178,85.71199999999999,96.48966384986836,85.39284
Delanie Walker,TE,2008,21.2,37.65527906331715,25.19,26.33875225330805,26.64579
David Nelson,TE,2012,4.1,98.1013833836757,96.27800000000003,92.85739781519322,89.20158
Braylon Edwards,WR,2007,258.9,121.2825822628798,125.90200000000006,118.29453185003648,113.54102
Jake O'Connell,TE,2012,3.3,28.59929689963969,17.064000000000007,16.33241139184029,20.590086
Golden Tate,WR,2014,207.6,122.8083490291433,96.56800000000004,121.59606785495146,113.0909
Andre' Davis,WR,2008,27.8,88.61046029843804,90.14999999999996,83.75178220147109,82.312965
Jeremy McNichols,RB,2019,37.900000000000006,20.72941564008221,9.324233333333332,7.802093477205197,14.109054
Garrett Celek,TE,2014,6.300000000000001,24.56301898591045,19.017999999999997,11.47495312182066,21.44043
Allen Lazard,WR,2019,85.3,29.820675805878487,17.466000000000015,17.05311744681338,19.612986
Aaron Walker,TE,2005,9.3,30.671231653304996,22.47600000000001,18.89429377037441,24.491884
Andre Holmes,WR,2014,116.8,82.81311642042323,66.996,76.04521330530444,61.54318
Shaud Williams,RB,2005,36.400000000000006,45.79058262769394,64.21599999999998,34.113287898308606,28.670847
Shaun Chapas,RB,2012,1.1,24.10549257459096,15.738000000000008,11.142762869850046,17.194767
Paul Richardson,WR,2016,45.8,58.61321693499461,57.672,49.08256467271163,37.28851
Jason Witten,TE,2007,202.5,97.84708003938476,95.49200000000002,95.41626688772352,90.6813
C.J. Uzomah,TE,2018,83.4,31.579909344881287,26.172000000000004,19.62215365146548,23.046667
Sammy Morris,RB,2004,109.7,48.645842015446014,38.142,36.386603469611856,32.251717
Fred McAfee,RB,2002,1.1,20.25577706820185,0.5716666666666663,7.30014696554322,13.661625
Ryan Nall,RB,2021,1.3,30.35780613604316,30.47199999999999,17.467637543744146,21.84544
Brandon Marshall,WR,2007,225.2,59.85880340087554,71.74999999999999,48.80916962519872,52.745068
Wayne Gallman,RB,2019,44.7,47.98062241111606,41.686000000000014,35.92288778038487,30.407654
Reggie Kelly,TE,2003,20.6,27.95158766618385,40.10199999999998,19.358516970459696,24.975403
Sean McGrath,TE,2014,3.5,52.59006145579227,57.15400000000002,43.99450800939363,34.92652
Jacob Hollister,TE,2018,7.2,25.38034663962761,19.032,12.09555236735588,19.513239
Dalton Schultz,TE,2019,1.1,33.211654794953574,33.102,22.538462075045786,23.38499
Bobby Wade,WR,2007,102.8,74.17957665659777,50.53000000000001,65.97067296309794,47.247135
Cody Core,WR,2017,28.5,54.62886296356139,50.80799999999999,44.03279601982264,38.141975
Joe Burns,RB,2005,8.4,26.74350249984685,27.588,13.98231125299069,17.617458
Brandon LaFell,WR,2011,97.3,83.82673885045548,69.166,74.38742822574677,56.831055
Jamel White,RB,2004,1.7000000000000002,85.46974169675052,86.66799999999998,74.9240106085046,51.607307
Breshad Perriman,WR,2021,27.9,84.00915171289611,83.08599999999998,79.146168296773,79.82587
Gunner Olszewski,WR,2021,-1.0,30.688603333714426,16.176000000000002,18.164991329103145,25.903685
Troy Hambrick,RB,2001,54.1,22.64891863170448,17.227999999999998,9.903307671530484,14.962717
Willie Snead,WR,2020,75.7,61.95885982263482,89.88,53.35875291074028,59.514473
Brian Quick,WR,2013,51.2,41.812971760308855,30.640000000000008,29.13385595811601,30.45291
Jason Wright,RB,2009,23.5,51.79029576007626,54.93399999999999,39.132663278560855,31.850647
Stephen Burton,WR,2013,10.7,27.14539915548249,32.232000000000006,13.880194354667026,19.127996
Greg Lewis,WR,2007,47.0,60.21598337181514,57.73399999999998,51.19204491958013,46.941628
Lee Smith,TE,2015,19.0,21.553174662600284,15.66,10.493860541845072,18.282742
Jamel White,RB,2001,142.10000000000002,46.45430697363879,75.66399999999999,34.3696154127192,30.431019
Tyrone Wheatley,RB,2002,65.0,67.35384834235913,43.822,56.682333123384566,40.04262
Andre Holmes,WR,2017,36.5,40.41519470801408,26.352000000000004,27.784434349270757,27.070822
Freddie Martino,WR,2017,12.1,39.26572748177496,28.619999999999997,27.339966207968185,30.178926
Isaac Nauta,TE,2020,0.8,23.69944033009714,25.25200000000001,10.524145863594477,17.199463
Josh Morgan,WR,2011,35.5,94.69129191510432,98.0,90.81705507522793,91.320915
Brandon Aiyuk,WR,2021,138.3,134.62653122480472,154.75000000000003,132.4746465467963,125.04752
Roscoe Parrish,WR,2011,2.1,95.87357204102224,129.904,89.42233432104985,79.94946
Stephen Davis,RB,2001,195.7,181.9748696563051,161.94999999999993,184.1055359820079,168.07169
Ronnie Cruz,RB,2006,4.9,22.069392371767748,26.57733333333333,8.885726600544935,17.454065
Cam Cleeland,TE,2004,9.0,28.973655601337818,27.698,19.15659194363529,24.208096
Koren Robinson,WR,2005,56.400000000000006,92.78090958762216,120.544,87.47544584762079,77.62472
Kyle Eckel,RB,2009,3.0000000000000004,27.36948064872145,16.47200000000001,15.036935097929032,17.909012
Anthony Miller,WR,2019,101.5,82.6263222494953,80.15999999999998,73.81970090423573,80.78846
Richard Rodgers,TE,2015,129.1,46.993910552574896,55.896000000000015,36.10980276575489,34.173603
David Nelson,WR,2014,6.5,78.76540897254203,52.622,70.91219520407495,51.634426
Demetrius Harris,TE,2015,16.9,22.616324878294503,15.716,10.07052096947212,16.838547
Jordan Akins,TE,2019,71.80000000000001,41.37774460374679,72.65599999999999,31.616683598512168,29.217234
Justin Forsett,RB,2011,44.8,95.82726124823502,73.99,88.26313616704456,79.4924
Justin Jackson,RB,2021,75.2,71.45670873188938,68.30399999999999,62.60099723075383,51.525433
Az-Zahir Hakim,WR,2001,63.900000000000006,108.28071145015984,114.418,102.91808960015442,99.34965
DeAndrew White,WR,2018,7.1000000000000005,32.55124012957171,39.44399999999999,20.067391065042173,23.340353
Laurence Maroney,RB,2008,9.3,112.34604596516787,123.05599999999995,108.07945626894433,101.811325
De'Lance Turner,RB,2019,0.6000000000000001,26.508218961989257,16.314,13.65474199867947,18.507355
Danny Vitale,RB,2017,0.7,23.32307182281596,21.43599999999999,10.730787009448676,18.52343
Mike Cloud,RB,2001,11.4,27.823870274114697,50.05,16.177473058433257,19.68555
Antonio Freeman,WR,2001,141.3,133.33787949775865,156.434,131.9247197056004,124.83437
Reggie Brown,WR,2008,40.8,110.2076936413099,134.67399999999998,106.83060765046172,102.70228
T.J. Duckett,RB,2006,25.8,76.79581217337828,76.70400000000001,67.11500353037431,54.38469
Moran Norris,RB,2008,14.7,24.649296860298733,15.158,12.448618751988567,19.214281
LaBrandon Toefield,RB,2006,2.2,42.63486296209123,77.73200000000001,30.768566017381,26.619173
Mike Goodson,RB,2010,102.2,27.04743299883629,44.25199999999999,14.211776677165126,19.071634
Kerwynn Williams,RB,2017,62.900000000000006,38.27553811978866,59.08399999999997,26.32279993342956,23.800373
Jordan Reed,TE,2016,135.60000000000002,155.729218421808,150.90599999999998,154.7851589655922,144.63834
James Thrash,WR,2004,28.8,80.88210892240699,106.35200000000005,74.614511673603,69.52345
Bubba Franks,TE,2003,63.1,78.58162111136825,53.18199999999999,71.5777492656701,66.581505
Brian Robiskie,WR,2010,63.5,34.713306431546265,38.28000000000001,21.609721529506388,27.631947
Donnie Avery,WR,2013,90.2,105.86613948194,102.76200000000004,101.41314115677228,93.82354
Tyler Eifert,TE,2015,165.5,62.40827286962376,39.034000000000006,52.35353473880311,39.952316
Ricky Williams,RB,2004,126.1,59.27414668449248,36.526,48.77801704640587,34.935047
Tyler Ervin,RB,2019,20.6,25.96499604400241,34.494000000000014,13.049580580689453,20.020905
Patrick Hape,TE,2001,17.6,24.356888328808232,25.695999999999994,11.159351870407072,17.977589
Dave Moore,TE,2004,3.2,30.36101248278904,33.913999999999994,18.231052382387094,23.52239
Kellen Winslow,TE,2005,148.0,50.896252808583824,35.638,39.4741356749454,32.02194
Greg Lewis,WR,2009,19.6,50.313602131124526,38.43999999999998,38.15179162195179,35.81608
Reuben Droughns,RB,2005,179.6,162.49815971041463,150.716,163.23533721509818,154.68349
Alex Smith,TE,2009,4.0,49.32150225901741,50.40599999999999,40.42874109458401,34.7042
Todd Heap,TE,2012,13.4,63.80413600628287,38.604,54.71865664650425,40.086823
Sheldon Jackson,TE,2001,6.6,21.381567964741507,15.416000000000002,9.958081238552056,16.750208
Mike Furrey,WR,2009,28.5,51.177719211558426,45.8,39.45918487240442,31.914328
David Sloan,TE,2001,101.4,63.055933083962096,58.91799999999999,53.83016697651367,58.50226
Marquise Goodwin,WR,2018,73.9,120.71217627552711,128.34399999999997,121.35771943926758,112.062256
Alge Crumpler,TE,2003,93.2,75.41863887149533,71.97800000000002,68.37549437732078,67.40316
Corey Davis,WR,2018,149.10000000000002,70.71320485173989,58.088,62.0385423281374,41.93374
Shaud Williams,RB,2006,0.2,48.81850642600913,70.14999999999998,36.81507957829273,31.21965
Garrett Celek,TE,2017,68.1,62.112290849980745,54.418,52.89219787468433,41.13979
Jason Snelling,RB,2009,128.20000000000002,35.639483374108934,45.32599999999999,23.5418832301511,26.621876
Nelson Agholor,WR,2021,84.9,121.68491007231248,112.932,121.79869411096529,115.47024
Rod Smith,WR,2006,90.7,145.20015359331632,115.51399999999998,146.79052943694802,135.10217
Billy McMullen,WR,2006,54.2,51.98891712616558,29.372000000000007,40.54024942562049,34.593502
Wayne Chrebet,WR,2002,144.60000000000002,99.12653761478823,101.14599999999996,97.11021422404356,89.36016
Ronald Curry,WR,2007,123.3,102.79978172919012,101.918,97.49481369336748,86.880486
Emmanuel Sanders,WR,2014,247.3,113.78252328300128,117.26000000000003,107.91018561938816,105.04235
Tevin Coleman,RB,2016,173.6,53.424999485713336,97.458,43.20555758683886,32.28958
Javon Ringer,RB,2010,43.8,24.305537183373676,11.893999999999997,11.713745923559095,15.742519
Vincent Jackson,WR,2014,145.2,157.55301813413658,148.934,159.68318058676994,145.88503
Earnest Graham,RB,2008,105.2,153.1458415780017,169.38199999999998,149.64356837015657,137.43016
Jerry Porter,WR,2001,32.8,21.249634869066384,36.38400000000002,8.05361888081395,15.281147
Travis Beckum,TE,2011,17.8,36.90718844256662,32.432,24.442120938026623,26.912048
Louis Murphy,WR,2010,93.7,83.63641821484953,119.174,74.2110436835278,88.97885
Jeremy Sprinkle,TE,2019,41.1,21.199200019822044,21.622,9.94681327728614,17.305868
Chris Thompson,RB,2019,70.60000000000001,86.51662185027938,86.53199999999998,75.4868868745143,49.758953
Jonathan Williams,RB,2020,2.6,51.46987093685057,81.52999999999999,40.65540791975352,36.449657
Michael Bennett,RB,2004,68.80000000000001,77.63112394182873,108.98000000000002,70.64305982733741,59.68817
Detron Smith,RB,2001,1.9,22.70602868886064,26.513199999999987,9.472614951418867,14.826162
Joe Burns,RB,2004,8.5,35.3778755177571,77.99999999999999,23.585312356455148,23.040926
Jerome Pathon,WR,2001,56.2,92.55149046045916,92.098,87.17030281449611,80.79905
Antony Auclair,TE,2018,8.3,22.80464927103069,24.124,10.55474791544863,17.75421
Tavon Austin,WR,2017,34.2,97.38315262308552,88.454,89.72326714996714,84.69352
Joseph Randle,RB,2014,52.60000000000001,44.6855701991048,53.244,33.50234623952638,27.806074
Justin Jackson,RB,2019,26.7,60.27226822115023,64.90200000000003,49.90651281147719,37.733368
Chad Johnson,WR,2005,247.00000000000003,172.79651929309938,144.78999999999996,175.38947248617455,160.29945
Brandin Cooks,WR,2018,201.2,143.66655805371573,124.67599999999996,146.42915154350737,134.52908
Antwaan Randle El,WR,2003,58.400000000000006,93.55565969994456,72.86399999999998,85.4085039174531,73.17557
Jeremy Maclin,WR,2013,234.3,125.57007549891324,120.54,122.37207973738388,116.73978
Germane Crowell,WR,2002,37.1,98.13815170685066,79.334,91.01410052940042,79.855995
Maurice Morris,RB,2004,22.4,44.796392480930834,47.48199999999999,33.619062659270284,28.812263
Donald Lee,TE,2011,17.0,31.809108710567287,19.784,20.19528749799025,22.488747
Foster Moreau,TE,2021,68.30000000000001,37.22945878847411,43.818000000000005,25.61710093938308,30.30099
Ben Watson,TE,2009,84.9,46.23566787114336,37.16799999999999,35.096202616459585,31.20799
Michael Wiley,RB,2001,46.6,44.17627298607101,53.85999999999999,31.417905914714368,27.892132
Troy Brown,WR,2001,205.5,130.06458869963348,146.694,129.50719666681107,123.178566
Terry Glenn,WR,2001,33.400000000000006,135.42325540661517,154.44199999999998,132.36804537453568,119.7174
Jamaal Charles,RB,2016,12.4,110.32432574045774,119.12999999999998,103.39683649281356,99.616005
Ron Dixon,WR,2002,58.7,46.15504277341816,38.89399999999999,34.71253591728273,34.743393
Reno Mahe,RB,2004,26.4,24.284002710278592,14.102,11.165189696809932,16.60525
Donald Driver,WR,2006,223.1,155.26040732718664,201.47000000000003,158.29356644000467,144.3899
Tevin Coleman,RB,2021,46.0,30.895860219715388,36.35999999999999,18.4449484437174,22.29406
Blake Bell,TE,2017,3.4000000000000004,30.41054545384881,14.948,17.314589060906535,26.34243
Robert Meachem,WR,2012,39.1,95.2625398688168,102.082,90.60037766855962,94.53803
Damien Harris,RB,2020,86.80000000000001,20.912988168084556,6.771133333333332,8.027086821304763,13.846277
Andre Williams,RB,2015,32.900000000000006,104.77245458482048,116.14399999999998,97.86001542631492,95.07379
Jeremy Kerley,WR,2014,72.5,93.37927118424422,83.15,87.52923338190392,75.5837
Donald Driver,WR,2008,168.6,137.5360674120551,157.93599999999998,138.79643288711603,128.47488
Donte' Stallworth,WR,2007,111.9,114.6453617801452,115.36799999999997,113.00266847725364,106.65075
Marcus Pollard,TE,2002,103.3,104.8845017447998,112.51200000000004,102.85820543147403,105.76454
Isaac Bruce,WR,2004,199.7,134.30386402949665,150.796,135.16822603812514,128.76411
Devin Hester,WR,2013,87.0,48.95320459823711,66.83200000000001,37.856867255675205,33.83491
Jerome Pathon,WR,2002,97.8,125.33779480236298,98.24200000000002,120.6943437502918,104.28924
Brian Kozlowski,TE,2006,0.6,23.01076651244364,17.539999999999996,9.808844371495915,18.425797
Donte Moncrief,WR,2016,87.6,109.88489645472944,103.158,105.01913211239072,100.407
DeAngelo Williams,RB,2009,187.4,187.3081392879528,211.4859999999999,188.7897171931988,170.586
Daniel Wilcox,TE,2006,40.6,42.36826926869939,33.54599999999999,30.519374323624376,27.507992
Shawn Bryson,RB,2002,2.9000000000000004,55.682235788954216,89.2,45.49027214381646,34.467766
Tyler Higbee,TE,2021,114.5,81.3287030949197,86.24,76.65561930807426,81.31121
Arian Foster,RB,2011,272.6,256.08020213515044,226.932,262.763961043298,225.84671
Stephen Davis,RB,2006,36.7,89.67957199070995,107.70600000000005,83.00369360103993,68.84593
Jakobi Meyers,WR,2020,101.3,60.87772017603447,52.94199999999998,51.46389364715337,39.043953
Isaiah Pead,RB,2013,15.4,26.140770060547357,34.815999999999995,13.514319802425206,18.03373
Doug Baldwin,WR,2017,183.8,151.5138415758953,166.05200000000002,153.58935267529228,143.67207
Reagan Maui'a,RB,2012,1.2000000000000002,23.011012034566896,25.27,10.799375080206552,17.34156
Scottie Montgomery,WR,2001,15.9,23.731664179427085,18.266000000000005,10.697846226840596,17.257566
Jay Ajayi,RB,2017,38.900000000000006,154.87912637274894,141.97400000000002,154.09133118218017,142.17014
Jonathan Grimes,RB,2014,26.9,73.68182796571898,69.506,64.38540952082946,50.5743
Marcel Shipp,RB,2006,37.1,84.24077538439685,84.17399999999998,77.93056181979934,61.43351
Antonio Brown,WR,2018,271.70000000000005,209.87726252569,189.61600000000007,218.9822497933803,194.28415
Reggie Wayne,WR,2008,191.5,194.50948522242032,208.42000000000004,202.6640464021585,182.12224
Malcom Floyd,WR,2008,84.0,41.52753067678637,24.494,29.86562086187962,27.78185
DeAndre Hopkins,WR,2015,271.6,152.3105690597883,170.41800000000006,156.21036998668393,141.11249
Ted Ginn Jr.,WR,2019,70.9,80.25807090597029,100.372,71.16619050148458,56.187874
George Wrighster,TE,2008,4.5,38.5565327367881,46.00800000000001,26.58010535803183,29.09488
Scott Miller,WR,2021,16.6,78.38654475629082,97.55400000000002,71.55958876382272,69.10759
Royce Freeman,RB,2019,120.7,80.41395949394091,69.92200000000001,72.85134743102378,53.962406
Travis Kelce,TE,2016,178.5,118.16710905469868,153.86799999999994,117.5268958014779,115.70028
Chris Walsh,WR,2001,11.2,42.2051506977529,53.32600000000002,30.74863992550354,27.730783
J.J. Taylor,RB,2021,16.5,30.626438826626,62.02800000000001,18.28043382954271,19.673302
